Soil_sample	Site	Position	Location	Date	Day	Year	Time	Days_Since_Last_Rain	Visibility	Conditions	Temp
891	10		JC	20/06/16	171	2016	20.25				
892	1		BCFS	21/06/16	172	2016	15				
893	2		BCFS	21/06/16	172	2016	15				
894	3		BCFS	21/06/16	172	2016	15				
895	4		BCFS	21/06/16	172	2016	15.25				
896	5		BCFS	21/06/16	172	2016	15.25				
897	6		BCFS	21/06/16	172	2016	15.5				
898	7		BCFS	21/06/16	172	2016	12.5				
899	8		BCFS	21/06/16	172	2016	15.75				
900	1		CT	27/06/16	178	2016					
901	1S		CT	27/06/16	178	2016					
902	1		CNSC	28/06/16	179	2016	15				
903	2		CNSC	28/06/16	179	2016	15				
904	3		CNSC	28/06/16	179	2016	15.75				
905	4		CNSC	28/06/16	179	2016	15.25				
906	5		CNSC	28/06/16	179	2016	15.5				
907	6		CNSC	28/06/16	179	2016	18.25				
908	7		CNSC	28/06/16	179	2016	18.5				
909	8		CNSC	28/06/16	179	2016	19.25				
910	9		CNSC	28/06/16	179	2016	19.5				
911	10		CNSC	28/06/16	179	2016	16.75				
912	11		CNSC	28/06/16	179	2016	20				
913	12		CNSC	28/06/16	179	2016	20.5				
914	1		NHPA	11/07/16	192	2016	15.25				
915	2		NHPA	11/07/16	192	2016	15.25				
916	3		NHPA	11/07/16	192	2016	15.5				
917	4		NHPA	11/07/16	192	2016	15.75				
918	5		NHPA	11/07/16	192	2016	15.75				
919	6		NHPA	11/07/16	192	2016	15.75				
920	7		NHPA	11/07/16	192	2016	16				
921	8		NHPA	11/07/16	192	2016	16				
922	9		NHPA	11/07/16	192	2016	16.25				
923	10		NHPA	11/07/16	192	2016	17				
924	11		NHPA	11/07/16	192	2016	17				
925	12		NHPA	11/07/16	192	2016	17.25				
926	13		NHPA	11/07/16	192	2016	17.25				
927	14		NHPA	11/07/16	192	2016	17.5				
928	15		NHPA	11/07/16	192	2016	17.5				
929	16		NHPA	11/07/16	192	2016	18				
930	17		NHPA	11/07/16	192	2016	18.25				
931	18		NHPA	11/07/16	192	2016	18.25				
932	19		NHPA	11/07/16	192	2016	18.25				
933	20		NHPA	11/07/16	192	2016	18.5				
934	1		HF	13/07/16	194	2016	15				
935	2		HF	13/07/16	194	2016	15.25				
936	3		HF	13/07/16	194	2016	15.25				
937	4		HF	13/07/16	194	2016	15.5				
938	5		HF	13/07/16	194	2016	15.5				
939	6		HF	13/07/16	194	2016	15.75				
940	7		HF	13/07/16	194	2016	16				
941	8		HF	13/07/16	194	2016	16				
942	9		HF	13/07/16	194	2016	16.25				
943	10		HF	13/07/16	194	2016	16.25				
944	1		SMFS	13/07/16	194	2016	18.25				
944	1-B		SMFS	13/07/16	194	2016	18.25				
945	2		SMFS	13/07/16	194	2016	18.25				
946	3		SMFS	13/07/16	194	2016	18.25				
947	4		SMFS	13/07/16	194	2016	18.5				
948	5		SMFS	13/07/16	194	2016	18.5				
949	6		SMFS	13/07/16	194	2016	18.5				
950	7		SMFS	13/07/16	194	2016	18.75				
951	8		SMFS	13/07/16	194	2016	18.75				
952	9		SMFS	13/07/16	194	2016	19				
953	10		SMFS	13/07/16	194	2016	19				
954	1		AF	13/07/16	194	2016	21.5				
955	2		AF	13/07/16	194	2016	21.5				
956	3		AF	13/07/16	194	2016	21.75				
957	4		AF	13/07/16	194	2016	21.75				
958	5		AF	13/07/16	194	2016	22				
959	6		AF	13/07/16	194	2016	22.25				
960	7		AF	13/07/16	194	2016	22.25				
961	8		AF	13/07/16	194	2016	22.5				
962	9		AF	13/07/16	194	2016	22.5				
963	10		AF	13/07/16	194	2016	22.75				
964	1		BRFC	14/07/16	195	2016	15				
965	2		BRFC	14/07/16	195	2016	15.25				
966	3		BRFC	14/07/16	195	2016	15.5				
967	4		BRFC	14/07/16	195	2016	15.75				
968	5		BRFC	14/07/16	195	2016	15.75				
969	6		BRFC	14/07/16	195	2016	16.25				
970	7		BRFC	14/07/16	195	2016	16.5				
971	8		BRFC	14/07/16	195	2016	16.5				
972	9		BRFC	14/07/16	195	2016	16.75				
973	10		BRFC	14/07/16	195	2016	17				
974	1		HMSA	14/07/16	195	2016	21.5				
975	2		HMSA	14/07/16	195	2016	21.5				
976	3		HMSA	14/07/16	195	2016	21.5				
977	4		HMSA	14/07/16	195	2016	21.5				
978	5		HMSA	14/07/16	195	2016	21.75				
979	6		HMSA	14/07/16	195	2016	21.75				
980	7		HMSA	14/07/16	195	2016	21.75				
981	8		HMSA	14/07/16	195	2016	21.75				
982	9		HMSA	14/07/16	195	2016	21.75				
983	10		HMSA	14/07/16	195	2016	22				
984	1		SCBI	16/07/16	197	2016	15.25				
985	2		SCBI	16/07/16	197	2016	15.5				
986	3		SCBI	16/07/16	197	2016	15.5				
987	4		SCBI	16/07/16	197	2016	15.75				
988	5		SCBI	16/07/16	197	2016	15.75				
989	6		SCBI	16/07/16	197	2016	16				
990	7		SCBI	16/07/16	197	2016	16.25				
991	8		SCBI	16/07/16	197	2016	16.25				
992	9		SCBI	16/07/16	197	2016	16.25				
993	10		SCBI	16/07/16	197	2016	16.5				
994	F1		CTF	17/07/16	198	2016	16.25		Sunny		Hot
995	F2		CTF	17/07/16	198	2016	16.25		Sunny		Hot
996	F3		CTF	17/07/16	198	2016	16.5		Sunny		Hot
997	F4		CTF	17/07/16	198	2016	16.75		Sunny		Hot
998	F5		CTF	17/07/16	198	2016	16.75		Sunny		Hot
999	F6		CTF	17/07/16	198	2016	17		Sunny		Hot
1000	F7		CTF	17/07/16	198	2016	17.25		Sunny		Hot
1001	F8		CTF	17/07/16	198	2016	16.5		Sunny		Hot
1002	F9		CTF	17/07/16	198	2016	16.75		Sunny		Hot
1003	F10		CTF	17/07/16	198	2016	18.25		Sunny		Hot
1004	1		White_Rock_1			2016					
1005	2		White_Rock_2			2016					
1006	1		Potts_Creek_1			2016					
1007	2		Potts_Creek_2			2016					
1008	1		Potts_Mnt_1			2016					
1009	2		Potts_Mnt_2			2016					
1010	1		Heartless_1			2016					
1011	2		Heartless_2			2016					
1012	1		Lipes_Branch_1			2016					
1013	2		Lipes_Branch_2			2016					
1014	1		Price_Mnt_1			2016					
1015	2		Price_Mnt_2			2016					
1016	1		Wildlife_1			2016					
1017	2		Wildlife_2			2016					
1018	1		Brush_Mnt_1			2016					
1019	2		Brush_Mnt_2			2016					
1020	1		Rocky_Gap_1			2016					
1021	2		Rocky_Gap_2			2016					
1022	1		Mud_Lick_1			2016					
1023	2		Mud_Lick_2			2016					
1024	1		Tub_Run_1			2016					
1025	2		Tub_Run_2			2016					
1026	1		Woods_Field_1			2016					
1027	2		Woods_Field_2			2016					
1028	1		Pandapas_1			2016					
1029	2		Pandapas_2			2016					
1030	1		Cascades_1			2016					
1031	2		Cascades_2			2016					
1032	1		ST	31/07/16	212	2016	13.25				
1033	3		ST	31/07/16	212	2016	16.75				
1034	4		ST	31/07/16	212	2016	14.25				
1036	1		SR	31/07/16	212	2016	14.75	12			
1037	A1		MLBS	20/10/16	293	2016	12.75	12	Clear		Warm
1038	A2		MLBS	20/10/16	293	2016	12.75	12	Clear		Warm
1039	B1		MLBS	20/10/16	293	2016	14.5	12	Clear		Warm
1040	B2		MLBS	20/10/16	293	2016	14.5	3	Clear		Warm
1041	C1		MLBS	3/10/16	276	2016	11.25	3	Clear		Cool
1042	C2		MLBS	3/10/16	276	2016	11.25	12	Clear		Cool
1043	D1		MLBS	20/10/16	293	2016	15	12	Clear		Warm
1044	D2		MLBS	20/10/16	293	2016	15	3	Clear		Warm
1045	A3	Center	MLBS	3/10/16	276	2016	14	3	Clear		Cool
1046	A3	North	MLBS	3/10/16	276	2016	14	3	Clear		Cool
1047	A3	East	MLBS	3/10/16	276	2016	14	3	Clear		Cool
1048	A3	South	MLBS	3/10/16	276	2016	14	3	Clear		Cool
1049	A3	West	MLBS	3/10/16	276	2016	14	3	Clear		Cool
1050	A4	Center	MLBS	3/10/16	276	2016	14.5	3	Clear		Cool
1051	A4	North	MLBS	3/10/16	276	2016	14.5	3	Clear		Cool
1052	A4	East	MLBS	3/10/16	276	2016	14.5	3	Clear		Cool
1053	A4	South	MLBS	3/10/16	276	2016	14.5	3	Clear		Cool
1054	A4	West	MLBS	3/10/16	276	2016	14.5	3	Clear		Cool
1055	A5	Center	MLBS	3/10/16	276	2016	13.5	3	Clear		Cool
1056	A5	North	MLBS	3/10/16	276	2016	13.5	3	Clear		Cool
1057	A5	East	MLBS	3/10/16	276	2016	13.5	3	Clear		Cool
1058	A5	South	MLBS	3/10/16	276	2016	13.5	3	Clear		Cool
1059	A5	West	MLBS	3/10/16	276	2016	13.5	3	Clear		Cool
1060	A6	Center	MLBS	3/10/16	276	2016	13.75	3	Clear		Cool
1061	A6	North	MLBS	3/10/16	276	2016	13.75	3	Clear		Cool
1062	A6	East	MLBS	3/10/16	276	2016	13.75	3	Clear		Cool
1063	A6	South	MLBS	3/10/16	276	2016	13.75	3	Clear		Cool
1064	A6	West	MLBS	3/10/16	276	2016	13.75	3	Clear		Cool
1065	M1	Center	MLBS	3/10/16	276	2016	9.5	3	Clear		Cool
1066	M1	North	MLBS	3/10/16	276	2016	9.5	3	Clear		Cool
1067	M1	East	MLBS	3/10/16	276	2016	9.5	3	Clear		Cool
1068	M1	South	MLBS	3/10/16	276	2016	9.5	3	Clear		Cool
1069	M1	West	MLBS	3/10/16	276	2016	9.5	3	Clear		Cool
1070	M2	Center	MLBS	3/10/16	276	2016	9.75	3	Clear		Cool
1071	M2	North	MLBS	3/10/16	276	2016	9.75	3	Clear		Cool
1072	M2	East	MLBS	3/10/16	276	2016	9.75	3	Clear		Cool
1073	M2	South	MLBS	3/10/16	276	2016	9.75	3	Clear		Cool
1074	M2	West	MLBS	3/10/16	276	2016	9.75	3	Clear		Cool
1075	M3	Center	MLBS	3/10/16	276	2016	10	3	Clear		Cool
1076	M3	North	MLBS	3/10/16	276	2016	10	3	Clear		Cool
1077	M3	East	MLBS	3/10/16	276	2016	10	3	Clear		Cool
1078	M3	South	MLBS	3/10/16	276	2016	10	3	Clear		Cool
1079	M3	West	MLBS	3/10/16	276	2016	10	3	Clear		Cool
1080	M4	Center	MLBS	3/10/16	276	2016	10.5	3	Clear		Cool
1081	M4	North	MLBS	3/10/16	276	2016	10.5	3	Clear		Cool
1082	M4	East	MLBS	3/10/16	276	2016	10.5	3	Clear		Cool
1083	M4	South	MLBS	3/10/16	276	2016	10.5	3	Clear		Cool
1084	M4	West	MLBS	3/10/16	276	2016	10.5	3	Clear		Cool
1085	M5	Center	MLBS	3/10/16	276	2016	10.75	3	Clear		Cool
1086	M5	North	MLBS	3/10/16	276	2016	10.75	3	Clear		Cool
1087	M5	East	MLBS	3/10/16	276	2016	10.75	3	Clear		Cool
1088	M5	South	MLBS	3/10/16	276	2016	10.75	3	Clear		Cool
1089	M5	West	MLBS	3/10/16	276	2016	10.75	3	Clear		Cool
1090	M6	Center	MLBS	3/10/16	276	2016	11	3	Clear		Cool
1091	M6	North	MLBS	3/10/16	276	2016	11	3	Clear		Cool
1092	M6	East	MLBS	3/10/16	276	2016	11	3	Clear		Cool
1093	M6	South	MLBS	3/10/16	276	2016	11	3	Clear		Cool
1094	M6	West	MLBS	3/10/16	276	2016	11	3	Clear		Cool
1095	M7	Center	MLBS	3/10/16	276	2016	11.5	3	Clear		Cool
1096	M7	North	MLBS	3/10/16	276	2016	11.5	3	Clear		Cool
1097	M7	East	MLBS	3/10/16	276	2016	11.5	3	Clear		Cool
1098	M7	South	MLBS	3/10/16	276	2016	11.5	3	Clear		Cool
1099	M7	West	MLBS	3/10/16	276	2016	11.5	3	Clear		Cool
1100	M8	Center	MLBS	3/10/16	276	2016	12	3	Clear		Cool
1101	M8	North	MLBS	3/10/16	276	2016	12	3	Clear		Cool
1102	M8	East	MLBS	3/10/16	276	2016	12	3	Clear		Cool
1103	M8	South	MLBS	3/10/16	276	2016	12	3	Clear		Cool
1104	M8	West	MLBS	3/10/16	276	2016	12	12	Clear		Cool
1105	C3		MLBS	20/10/16	293	2016	13.25	12	Clear		Warm
1106	C4		MLBS	20/10/16	293	2016	13.25	12	Clear		Warm
1107	C5		MLBS	20/10/16	293	2016	13.25	12	Clear		Warm
1108	C6		MLBS	20/10/16	293	2016	13.25	12	Clear		Warm
1109	C7		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1110	C8		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1111	C9		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1112	C10		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1113	C11		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1114	C12		MLBS	20/10/16	293	2016	13.5	12	Clear		Warm
1115	1	Center	MLBS	20/10/16	293	2016	13	12	Clear		Warm
1116	1	North	MLBS	20/10/16	293	2016	13	12	Clear		Warm
1117	1	South	MLBS	20/10/16	293	2016	13	12	Clear		Warm
1118	D3		MLBS	20/10/16	293	2016	15	12	Clear		Warm
1119	D4		MLBS	20/10/16	293	2016	15	12	Clear		Warm
1120	D5		MLBS	20/10/16	293	2016	15	12	Clear		Warm
1121	D6		MLBS	20/10/16	293	2016	15.25	12	Clear		Warm
1122	D7		MLBS	20/10/16	293	2016	15.25	12	Clear		Warm
1123	D8		MLBS	20/10/16	293	2016	15.25	12	Clear		Warm
1124	D9		MLBS	20/10/16	293	2016	15.5	12	Clear		Warm
1125	D10		MLBS	20/10/16	293	2016	15.5	12	Clear		Warm
1126	D11		MLBS	20/10/16	293	2016	15.5	12	Clear		Warm
1127	D12		MLBS	20/10/16	293	2016	15.5	12	Clear		Warm
1128	D13		MLBS	20/10/16	293	2016	15.5	12	Clear		Warm
1129	D14	Center	MLBS	20/10/16	293	2016	15.75	12	Clear		Warm
1130	D14	North	MLBS	20/10/16	293	2016	15.75	12	Clear		Warm
1131	D14	East	MLBS	20/10/16	293	2016	15.75	12	Clear		Warm
1132	D14	South	MLBS	20/10/16	293	2016	15.75	12	Clear		Warm
1133	D14	West	MLBS	20/10/16	293	2016	15.75	12	Clear		Warm
1134	D15	Center	MLBS	20/10/16	293	2016	16	12	Clear		Warm
1135	D15	North	MLBS	20/10/16	293	2016	16	12	Clear		Warm
1136	D15	East	MLBS	20/10/16	293	2016	16	12	Clear		Warm
1137	D15	South	MLBS	20/10/16	293	2016	16	12	Clear		Warm
1138	D15	West	MLBS	20/10/16	293	2016	16	12	Clear		Warm
1139	D16	Center	MLBS	20/10/16	293	2016	16.25	12	Clear		Warm
1140	D16	North	MLBS	20/10/16	293	2016	16.25	12	Clear		Warm
1141	D16	East	MLBS	20/10/16	293	2016	16.25	12	Clear		Warm
1142	D16	South	MLBS	20/10/16	293	2016	16.25	12	Clear		Warm
1143	D16	West	MLBS	20/10/16	293	2016	16.25	12	Clear		Warm
1144	D17		MLBS	20/10/16	293	2016	16.5	12	Clear		Warm
1145	D17		MLBS	20/10/16	293	2016	16.5	12	Clear		Warm
1146	D17		MLBS	20/10/16	293	2016	16.5	12	Clear		Warm
1147	D18		MLBS	20/10/16	293	2016	16.75	12	Clear		Warm
1148	D18		MLBS	20/10/16	293	2016	16.75	12	Clear		Warm
1149	D18		MLBS	20/10/16	293	2016	16.75	3	Clear		Warm
1150	1		MLBS	3/10/16	276	2016	12.5	3	Clear		Cool
1151	3		MLBS	3/10/16	276	2016	12.75	3	Clear		Cool
1152	4		MLBS	3/10/16	276	2016	13	3	Clear		Cool
1153	1		MLBS	3/10/16	276	2016	13.5		Clear		Cool
1154	VC2		MLBS	15/03/17	73	2017					
1158	D2		MLBS	3/10/13	275	2013					
1159	D1		MLBS	3/10/13	275	2013					
1160	A1		MLBS	3/10/13	275	2013					
1161	A2		MLBS	3/10/13	275	2013					
